conversation_id,feedback
gptchats_73487,helpful
gptchats_73491,helpful
gptchats_73492,helpful
gptchats_73493,helpful
gptchats_73494,helpful
gptchats_73495,helpful
gptchats_73505,helpful
gptchats_73511,helpful
gptchats_73515,helpful
gptchats_73516,not helpful
gptchats_73517,helpful
gptchats_73518,helpful
gptchats_73519,helpful
gptchats_73523,helpful
gptchats_73527,helpful
gptchats_73530,helpful
gptchats_73536,helpful
gptchats_73537,helpful
gptchats_73541,helpful
gptchats_73542,helpful
gptchats_73548,helpful
gptchats_73549,helpful
gptchats_73551,helpful
gptchats_73553,helpful
gptchats_73557,helpful
gptchats_73559,helpful
gptchats_73567,not helpful
gptchats_73568,not helpful
gptchats_73571,helpful
gptchats_73573,helpful
gptchats_73582,helpful
gptchats_73584,helpful
gptchats_73586,helpful
gptchats_73588,helpful
gptchats_73589,helpful
gptchats_73608,helpful
gptchats_73609,helpful
gptchats_73614,helpful
gptchats_73617,helpful
gptchats_73618,helpful
gptchats_73622,helpful
gptchats_73627,not helpful
gptchats_73629,helpful
gptchats_73634,helpful
gptchats_73637,helpful
gptchats_73647,helpful
gptchats_73648,helpful
gptchats_73651,helpful
gptchats_73653,helpful
gptchats_73655,helpful
gptchats_73659,helpful
gptchats_73662,helpful
gptchats_73665,helpful
gptchats_73667,helpful
gptchats_73670,helpful
gptchats_73672,helpful
gptchats_73674,helpful
gptchats_73676,helpful
gptchats_73682,helpful
gptchats_73684,helpful
gptchats_73689,helpful
gptchats_73690,helpful
gptchats_73692,helpful
gptchats_73700,helpful
gptchats_73701,helpful
gptchats_73704,helpful
gptchats_73705,not helpful
gptchats_73709,helpful
gptchats_73711,helpful
gptchats_73716,helpful
gptchats_73717,helpful
gptchats_73718,helpful
gptchats_73719,helpful
gptchats_73724,helpful
gptchats_73737,helpful
gptchats_73739,helpful
gptchats_73741,helpful
gptchats_73742,helpful
gptchats_73744,helpful
gptchats_73745,helpful
gptchats_73748,helpful
gptchats_73755,not helpful
gptchats_73756,helpful
gptchats_73758,helpful
gptchats_73765,helpful
gptchats_73769,helpful
gptchats_73771,helpful
gptchats_73776,helpful
gptchats_73779,helpful
gptchats_73783,helpful
gptchats_73785,helpful
gptchats_73786,helpful
gptchats_73787,helpful
gptchats_73791,helpful
gptchats_73794,helpful
gptchats_73795,helpful
gptchats_73797,helpful
gptchats_73798,helpful
gptchats_73799,helpful
gptchats_73800,helpful
gptchats_73801,helpful
gptchats_73806,helpful
gptchats_73809,helpful
gptchats_73819,helpful
gptchats_73820,helpful
gptchats_73821,helpful
gptchats_73832,helpful
gptchats_73836,helpful
gptchats_73837,helpful
gptchats_73839,helpful
gptchats_73840,not helpful
gptchats_73841,helpful
gptchats_73843,helpful
gptchats_73845,helpful
gptchats_73846,helpful
gptchats_73848,helpful
gptchats_73849,helpful
gptchats_73850,helpful
gptchats_73855,helpful
gptchats_73856,helpful
gptchats_73860,helpful
gptchats_73861,helpful
gptchats_73862,helpful
gptchats_73863,helpful
gptchats_73871,helpful
gptchats_73884,helpful
gptchats_73888,helpful
gptchats_73889,helpful
gptchats_73893,helpful
gptchats_73895,helpful
gptchats_73896,helpful
gptchats_73905,helpful
gptchats_73911,helpful
gptchats_73915,helpful
gptchats_73916,helpful
gptchats_73930,helpful
gptchats_73931,helpful
gptchats_73934,helpful
gptchats_73937,helpful
gptchats_73939,helpful
gptchats_73940,helpful
gptchats_73943,not helpful
gptchats_73946,helpful
gptchats_73947,helpful
gptchats_73949,not helpful
gptchats_73952,helpful
gptchats_73954,helpful
gptchats_73955,helpful
gptchats_73957,helpful
gptchats_73959,helpful
gptchats_73967,not helpful
gptchats_73969,helpful
gptchats_73971,helpful
gptchats_73972,helpful
gptchats_73977,helpful
gptchats_73978,helpful
gptchats_73980,helpful
gptchats_73994,helpful
gptchats_73999,helpful
gptchats_74000,helpful
gptchats_74001,helpful
gptchats_74002,helpful
gptchats_74003,helpful
gptchats_74004,helpful
gptchats_74007,helpful
gptchats_74009,helpful
gptchats_74012,helpful
gptchats_74016,helpful
gptchats_74018,helpful
gptchats_74028,helpful
gptchats_74030,helpful
gptchats_74033,helpful
gptchats_74035,helpful
gptchats_74036,helpful
gptchats_74040,helpful
gptchats_74041,helpful
gptchats_74042,helpful
gptchats_74043,helpful
gptchats_74044,helpful
gptchats_74045,helpful
gptchats_74047,helpful
gptchats_74049,helpful
gptchats_74050,helpful
gptchats_74057,helpful
gptchats_74058,helpful
gptchats_74059,helpful
gptchats_74060,helpful
gptchats_74062,helpful
gptchats_74063,helpful
gptchats_74067,helpful
gptchats_74071,helpful
gptchats_74072,helpful
gptchats_74073,helpful
gptchats_74074,helpful
gptchats_74076,helpful
gptchats_74077,helpful
gptchats_74079,helpful
gptchats_74080,helpful
gptchats_74081,helpful
gptchats_74082,helpful
gptchats_74084,helpful
gptchats_74087,helpful
gptchats_74088,helpful
gptchats_74096,helpful
gptchats_74099,helpful
gptchats_74100,helpful
gptchats_74102,helpful
gptchats_74103,helpful
gptchats_74105,helpful
gptchats_74107,helpful
gptchats_74110,not helpful
gptchats_74114,helpful
gptchats_74116,helpful
gptchats_74120,helpful
gptchats_74121,helpful
gptchats_74123,helpful
gptchats_74127,helpful
gptchats_74129,helpful
gptchats_74139,helpful
gptchats_74148,helpful
gptchats_74149,helpful
gptchats_74157,helpful
gptchats_74165,helpful
gptchats_74166,helpful
gptchats_74171,helpful
gptchats_74172,helpful
gptchats_74178,helpful
gptchats_74179,not helpful
gptchats_74181,helpful
gptchats_74182,helpful
gptchats_74186,helpful
gptchats_74187,helpful
gptchats_74188,helpful
gptchats_74189,helpful
gptchats_74193,helpful
gptchats_74197,helpful
gptchats_74199,not helpful
gptchats_74200,helpful
gptchats_74202,helpful
gptchats_74209,helpful
gptchats_74213,helpful
gptchats_74221,helpful
gptchats_74222,helpful
gptchats_74223,helpful
gptchats_74224,helpful
gptchats_74225,helpful
gptchats_74226,helpful
gptchats_74228,helpful
gptchats_74243,helpful
gptchats_74247,helpful
gptchats_74248,helpful
gptchats_74250,helpful
gptchats_74253,helpful
gptchats_74264,helpful
gptchats_74266,not helpful
gptchats_74270,not helpful
gptchats_74271,helpful
gptchats_74272,helpful
gptchats_74279,helpful
gptchats_74282,helpful
gptchats_74284,helpful
gptchats_74285,helpful
gptchats_74286,helpful
gptchats_74298,helpful
gptchats_74301,helpful
gptchats_74302,helpful
gptchats_74307,helpful
gptchats_74318,helpful
gptchats_74320,helpful
gptchats_74321,helpful
gptchats_74322,helpful
gptchats_74323,helpful
gptchats_74324,helpful
gptchats_74329,helpful
gptchats_74330,helpful
gptchats_74334,not helpful
gptchats_74335,helpful
gptchats_74342,helpful
gptchats_74349,helpful
gptchats_74352,helpful
gptchats_74355,helpful
gptchats_74358,helpful
gptchats_74365,helpful
gptchats_74368,helpful
gptchats_74369,helpful
gptchats_74370,not helpful
gptchats_74377,helpful
gptchats_74378,helpful
gptchats_74382,helpful
gptchats_74383,helpful
gptchats_74387,helpful
gptchats_74389,helpful
gptchats_74390,helpful
gptchats_74392,helpful
gptchats_74393,helpful
gptchats_74409,helpful
gptchats_74413,helpful
gptchats_74415,helpful
gptchats_74416,helpful
gptchats_74420,helpful
gptchats_74425,helpful
gptchats_74430,helpful
gptchats_74431,helpful
gptchats_74434,helpful
gptchats_74436,helpful
gptchats_74444,helpful
gptchats_74446,helpful
gptchats_74451,helpful
gptchats_74453,helpful
gptchats_74455,helpful
gptchats_74457,helpful
gptchats_74460,helpful
gptchats_74465,helpful
gptchats_74467,helpful
gptchats_74468,helpful
gptchats_74477,not helpful
gptchats_74482,helpful
gptchats_74483,helpful
gptchats_74488,helpful
gptchats_74490,helpful
gptchats_74493,helpful
gptchats_74494,helpful
gptchats_74495,helpful
gptchats_74499,helpful
gptchats_74501,helpful
gptchats_74502,helpful
gptchats_74508,helpful
gptchats_74509,helpful
gptchats_74520,helpful
gptchats_74522,helpful
gptchats_74525,not helpful
gptchats_74531,helpful
gptchats_74538,helpful
gptchats_74539,not helpful
gptchats_74541,helpful
gptchats_74542,helpful
gptchats_74543,helpful
gptchats_74552,helpful
gptchats_74560,helpful
gptchats_74561,not helpful
gptchats_74564,helpful
gptchats_74565,helpful
gptchats_74569,helpful
gptchats_74571,helpful
gptchats_74572,not helpful
gptchats_74573,helpful
gptchats_74575,helpful
gptchats_74577,helpful
gptchats_74578,helpful
gptchats_74584,helpful
gptchats_74591,helpful
gptchats_74594,helpful
gptchats_74598,not helpful
gptchats_74602,helpful
gptchats_74603,helpful
gptchats_74604,helpful
gptchats_74606,helpful
gptchats_74607,helpful
gptchats_74609,helpful
gptchats_74612,helpful
gptchats_74614,helpful
gptchats_74616,helpful
gptchats_74617,helpful
gptchats_74620,helpful
gptchats_74625,helpful
gptchats_74627,helpful
gptchats_74629,helpful
gptchats_74631,helpful
gptchats_74633,helpful
gptchats_74639,helpful
gptchats_74640,helpful
gptchats_74641,helpful
gptchats_74650,helpful
gptchats_74654,helpful
gptchats_74657,helpful
gptchats_74662,helpful
gptchats_74665,helpful
gptchats_74666,helpful
gptchats_74667,helpful
gptchats_74670,helpful
gptchats_74679,helpful
gptchats_74680,helpful
gptchats_74684,helpful
gptchats_74685,helpful
gptchats_74689,helpful
gptchats_74695,helpful
gptchats_74699,helpful
gptchats_74700,helpful
gptchats_74701,helpful
gptchats_74704,helpful
gptchats_74707,not helpful
gptchats_74710,helpful
gptchats_74711,helpful
gptchats_74712,helpful
gptchats_74714,helpful
gptchats_74718,helpful
gptchats_74721,helpful
gptchats_74722,helpful
gptchats_74723,helpful
gptchats_74724,not helpful
gptchats_74726,helpful
gptchats_74727,helpful
gptchats_74735,helpful
gptchats_74741,helpful
gptchats_74743,helpful
gptchats_74744,helpful
gptchats_74747,helpful
gptchats_74749,helpful
gptchats_74752,helpful
gptchats_74759,not helpful
gptchats_74762,helpful
gptchats_74769,helpful
gptchats_74770,helpful
gptchats_74773,helpful
gptchats_74774,helpful
gptchats_74775,helpful
gptchats_74777,helpful
gptchats_74778,helpful
gptchats_74782,helpful
gptchats_74783,helpful
gptchats_74784,helpful
gptchats_74785,helpful
gptchats_74788,helpful
gptchats_74790,not helpful
gptchats_74797,helpful
gptchats_74798,helpful
gptchats_74803,helpful
gptchats_74806,helpful
gptchats_74809,helpful
gptchats_74812,helpful
gptchats_74815,helpful
gptchats_74817,helpful
gptchats_74818,helpful
gptchats_74820,helpful
gptchats_74821,helpful
gptchats_74828,helpful
gptchats_74830,helpful
gptchats_74832,helpful
gptchats_74839,helpful
gptchats_74843,helpful
gptchats_74845,helpful
gptchats_74851,not helpful
gptchats_74853,helpful
gptchats_74855,helpful
gptchats_74864,helpful
gptchats_74867,helpful
gptchats_74869,helpful
gptchats_74873,helpful
gptchats_74874,helpful
gptchats_74876,helpful
gptchats_74877,helpful
gptchats_74878,helpful
gptchats_74885,helpful
gptchats_74889,helpful
gptchats_74891,helpful
gptchats_74894,helpful
gptchats_74895,helpful
gptchats_74899,helpful
gptchats_74900,helpful
gptchats_74904,helpful
gptchats_74906,helpful
gptchats_74908,helpful
gptchats_74910,helpful
gptchats_74915,helpful
gptchats_74917,helpful
gptchats_74923,helpful
gptchats_74924,helpful
gptchats_74926,helpful
gptchats_74928,helpful
gptchats_74938,helpful
gptchats_74939,helpful
gptchats_74940,helpful
gptchats_74946,helpful
gptchats_74947,helpful
gptchats_74948,helpful
gptchats_74949,not helpful
gptchats_74956,helpful
gptchats_74958,helpful
gptchats_74963,helpful
gptchats_74966,helpful
gptchats_74976,helpful
gptchats_74980,helpful
gptchats_74984,helpful
gptchats_74986,helpful
gptchats_74988,helpful
gptchats_74989,helpful
gptchats_74990,helpful
gptchats_74994,helpful
gptchats_74995,helpful
gptchats_74998,helpful
gptchats_75004,helpful
gptchats_75006,helpful
gptchats_75007,helpful
gptchats_75010,helpful
gptchats_75013,helpful
gptchats_75016,helpful
gptchats_75018,helpful
gptchats_75020,helpful
gptchats_75021,helpful
gptchats_75025,helpful
gptchats_75027,helpful
gptchats_75031,helpful
gptchats_75032,helpful
gptchats_75033,helpful
gptchats_75038,helpful
gptchats_75042,helpful
gptchats_75048,helpful
gptchats_75049,helpful
gptchats_75050,helpful
gptchats_75056,helpful
gptchats_75059,helpful
gptchats_75060,helpful
gptchats_75069,helpful
gptchats_75074,helpful
gptchats_75075,helpful
gptchats_75076,helpful
gptchats_75077,helpful
gptchats_75078,helpful
gptchats_75079,not helpful
gptchats_75080,helpful
gptchats_75088,helpful
gptchats_75093,helpful
gptchats_75096,helpful
gptchats_75098,helpful
gptchats_75099,helpful
gptchats_75101,helpful
gptchats_75103,helpful
gptchats_75104,helpful
gptchats_75106,helpful
gptchats_75107,helpful
gptchats_75109,helpful
gptchats_75111,helpful
gptchats_75114,helpful
gptchats_75116,helpful
gptchats_75117,helpful
gptchats_75120,helpful
gptchats_75129,helpful
gptchats_75130,helpful
gptchats_75131,helpful
gptchats_75133,helpful
gptchats_75134,helpful
gptchats_75136,helpful
gptchats_75145,helpful
gptchats_75148,helpful
gptchats_75149,helpful
gptchats_75158,helpful
gptchats_75159,helpful
gptchats_75161,helpful
gptchats_75164,helpful
gptchats_75165,helpful
gptchats_75167,helpful
gptchats_75168,helpful
gptchats_75169,helpful
gptchats_75175,helpful
gptchats_75176,helpful
gptchats_75178,helpful
gptchats_75179,helpful
gptchats_75182,helpful
gptchats_75186,helpful
gptchats_75187,helpful
gptchats_75197,helpful
gptchats_75198,helpful
gptchats_75201,helpful
gptchats_75202,helpful
gptchats_75204,helpful
gptchats_75207,helpful
gptchats_75210,helpful
gptchats_75214,helpful
gptchats_75218,helpful
gptchats_75219,helpful
gptchats_75223,helpful
gptchats_75225,helpful
gptchats_75227,helpful
gptchats_75229,helpful
gptchats_75232,helpful
gptchats_75236,helpful
gptchats_75239,helpful
gptchats_75241,helpful
gptchats_75250,helpful
gptchats_75254,helpful
gptchats_75255,helpful
gptchats_75258,helpful
gptchats_75262,helpful
gptchats_75268,helpful
gptchats_75272,helpful
gptchats_75278,helpful
gptchats_75288,not helpful
gptchats_75290,helpful
gptchats_75292,helpful
gptchats_75297,helpful
gptchats_75300,helpful
gptchats_75302,helpful
gptchats_75303,helpful
gptchats_75305,helpful
gptchats_75310,helpful
gptchats_75311,not helpful
gptchats_75312,helpful
gptchats_75313,helpful
gptchats_75314,helpful
gptchats_75315,helpful
gptchats_75318,helpful
gptchats_75323,helpful
gptchats_75325,helpful
gptchats_75326,not helpful
gptchats_75332,helpful
gptchats_75333,helpful
gptchats_75334,helpful
gptchats_75335,helpful
gptchats_75342,not helpful
gptchats_75346,helpful
gptchats_75349,helpful
gptchats_75351,helpful
gptchats_75352,helpful
gptchats_75364,helpful
gptchats_75371,helpful
gptchats_75378,helpful
gptchats_75382,helpful
gptchats_75383,helpful
gptchats_75384,helpful
gptchats_75386,helpful
gptchats_75387,helpful
gptchats_75392,helpful
gptchats_75394,helpful
gptchats_75395,helpful
gptchats_75396,helpful
gptchats_75398,helpful
gptchats_75401,helpful
gptchats_75407,helpful
gptchats_75408,helpful
gptchats_75409,not helpful
gptchats_75410,helpful
gptchats_75414,helpful
gptchats_75417,helpful
gptchats_75420,helpful
gptchats_75427,helpful
gptchats_75429,helpful
gptchats_75432,helpful
gptchats_75433,helpful
gptchats_75436,helpful
gptchats_75437,helpful
gptchats_75444,helpful
gptchats_75452,helpful
gptchats_75458,helpful
gptchats_75459,helpful
gptchats_75461,helpful
gptchats_75464,helpful
gptchats_75467,helpful
gptchats_75468,helpful
gptchats_75476,helpful
gptchats_75481,helpful
gptchats_75484,helpful
gptchats_75485,helpful
gptchats_75487,helpful
gptchats_75488,helpful
gptchats_75491,helpful
gptchats_75494,helpful
gptchats_75500,helpful
gptchats_75501,helpful
gptchats_75503,helpful
gptchats_75507,helpful
gptchats_75511,helpful
gptchats_75512,helpful
gptchats_75513,helpful
gptchats_75515,helpful
gptchats_75521,helpful
gptchats_75522,helpful
gptchats_75523,helpful
gptchats_75525,helpful
gptchats_75526,helpful
gptchats_75527,helpful
gptchats_75529,not helpful
gptchats_75531,helpful
gptchats_75533,helpful
gptchats_75534,helpful
gptchats_75536,helpful
gptchats_75537,helpful
gptchats_75545,helpful
gptchats_75546,helpful
gptchats_75548,not helpful
gptchats_75562,helpful
gptchats_75564,helpful
gptchats_75568,helpful
gptchats_75569,helpful
gptchats_75578,helpful
gptchats_75582,helpful
gptchats_75583,not helpful
gptchats_75587,helpful
gptchats_75588,helpful
gptchats_75591,helpful
gptchats_75595,helpful
gptchats_75599,helpful
gptchats_75602,not helpful
gptchats_75604,helpful
gptchats_75606,helpful
gptchats_75608,helpful
gptchats_75614,helpful
gptchats_75615,helpful
gptchats_75616,helpful
gptchats_75624,helpful
gptchats_75625,helpful
gptchats_75628,helpful
gptchats_75630,helpful
gptchats_75631,helpful
gptchats_75632,helpful
gptchats_75633,helpful
gptchats_75634,helpful
gptchats_75636,helpful
gptchats_75638,helpful
gptchats_75650,helpful
gptchats_75660,helpful
gptchats_75663,helpful
gptchats_75670,helpful
gptchats_75673,helpful
gptchats_75677,helpful
gptchats_75683,helpful
gptchats_75684,not helpful
gptchats_75687,helpful
gptchats_75691,helpful
gptchats_75695,helpful
gptchats_75697,helpful
gptchats_75703,helpful
gptchats_75705,helpful
gptchats_75717,helpful
gptchats_75721,helpful
gptchats_75724,helpful
gptchats_75726,helpful
gptchats_75727,helpful
gptchats_75729,helpful
gptchats_75738,helpful
gptchats_75747,helpful
gptchats_75751,helpful
gptchats_75752,helpful
gptchats_75753,helpful
gptchats_75764,helpful
gptchats_75767,helpful
gptchats_75772,helpful
gptchats_75787,helpful
gptchats_75789,helpful
gptchats_75795,helpful
gptchats_75799,helpful
gptchats_75800,helpful
gptchats_75801,helpful
gptchats_75808,helpful
gptchats_75811,helpful
gptchats_75832,helpful
gptchats_75834,helpful
gptchats_75838,helpful
gptchats_75839,helpful
gptchats_75841,helpful
gptchats_75843,helpful
gptchats_75845,helpful
gptchats_75850,helpful
gptchats_75851,helpful
gptchats_75856,helpful
gptchats_75857,helpful
gptchats_75860,helpful
gptchats_75866,helpful
gptchats_75867,helpful
gptchats_75872,helpful
gptchats_75873,helpful
gptchats_75876,helpful
gptchats_75879,helpful
gptchats_75881,helpful
gptchats_75890,helpful
gptchats_75895,helpful
gptchats_75897,helpful
gptchats_75901,helpful
gptchats_75902,helpful
gptchats_75907,helpful
gptchats_75908,helpful
gptchats_75911,helpful
gptchats_75913,helpful
gptchats_75914,helpful
gptchats_75915,helpful
gptchats_75925,helpful
gptchats_75935,helpful
gptchats_75936,helpful
gptchats_75941,helpful
gptchats_75942,helpful
gptchats_75943,helpful
gptchats_75945,helpful
gptchats_75956,helpful
gptchats_75975,helpful
gptchats_75976,helpful
